content,at,appVersion,POSITIVE SCORE,NEGATIVE SCORE,NEUTRAL SCORE,COMPOUND SCORE,Sentiment
Not working n Samsung galaxy Jnumber,2017-12-15 12:38:32,3.7.5,0.0,0.0,100.0,0.0,Neutral
Latest update keeps crashing on android mobiles,2017-12-15 10:58:10,3.7.5,0.0,0.0,100.0,0.0,Neutral
Does not work anymore,2017-12-15 09:41:16,3.7.5,0.0,0.0,100.0,0.0,Neutral
The new update dose not work at all,2017-12-15 08:27:18,3.7.5,0.0,0.0,100.0,0.0,Neutral
this is very good service thank you,2017-12-15 05:32:00,,54.400000000000006,0.0,45.6,71.46000000000001,Positive
they keep on updating their app from numbergb now i have numbergb after this update they deduct my internet i have remaining numbergb what happen now,2017-12-15 04:10:13,3.6.0,0.0,0.0,100.0,0.0,Neutral
It is not responding all the time,2017-12-15 03:14:20,2.11.2,0.0,0.0,100.0,0.0,Neutral
Cannot open Always crashed,2017-12-15 03:11:46,3.7.5,0.0,0.0,100.0,0.0,Neutral
Nice parfumes,2017-12-15 01:31:44,3.7.5,73.7,0.0,26.3,42.15,Positive
Fix it,2017-12-15 01:24:32,3.7.5,0.0,0.0,100.0,0.0,Neutral
Sincebone week ago stop working  i alreay did update but still  Even i reinstall agin but still same issue,2017-12-15 00:05:51,3.7.5,0.0,9.1,90.9,-15.310000000000002,Negative
This is not working properly,2017-12-14 23:40:37,3.7.5,0.0,0.0,100.0,0.0,Neutral
Had problems in stc i cannot open it since few days,2017-12-14 23:34:09,3.7.5,0.0,23.1,76.9,-40.19,Negative
Very useful to me and others,2017-12-14 20:42:50,,39.0,0.0,61.0,49.27,Positive
Agreed the last update number Nov number it is stacking after installation and first use and it become white screen only i tried many times to uninstall and install but no use as is,2017-12-14 18:42:58,3.7.5,10.8,7.9,81.3,-23.82,Negative
it is not properly   work,2017-12-14 16:55:42,3.7.5,0.0,0.0,100.0,0.0,Neutral
Not work otp showing incorrect,2017-12-14 15:16:38,3.7.5,0.0,0.0,100.0,0.0,Neutral
,2017-12-14 15:07:20,,0.0,0.0,0.0,0.0,Neutral
It is not working on andriod since number weeks,2017-12-14 12:33:17,3.7.5,14.000000000000002,0.0,86.0,7.720000000000001,Positive
Bloody hellwat kind of app is dis always crashes,2017-12-14 12:31:23,3.7.5,0.0,26.6,73.4,-44.04,Negative
Its probably not working within few days,2017-12-14 10:40:15,3.7.5,0.0,0.0,100.0,0.0,Neutral
,2017-12-14 08:55:24,3.7.5,0.0,0.0,0.0,0.0,Neutral
Ohh its not open now before was open but now if i click for open hanging apps,2017-12-14 08:34:34,3.7.5,0.0,0.0,100.0,0.0,Neutral
It is sometimes works perfectly Then time comes when you needed the most and it is not working FIX IT,2017-12-14 03:53:50,,18.099999999999998,0.0,81.89999999999999,63.690000000000005,Positive
Good Ok,2017-12-14 00:27:26,,100.0,0.0,0.0,62.49,Positive
It dos not work at all   Is it STC   bad work,2017-12-14 00:10:12,3.7.5,0.0,25.900000000000002,74.1,-54.230000000000004,Negative
Lot of bugs,2017-12-13 23:41:48,3.7.5,0.0,0.0,100.0,0.0,Neutral
Last update is not good It is crashing when you try to open Uninstalled it and using desktop,2017-12-13 21:41:53,2.8.0,0.0,12.4,87.6,-34.12,Negative
After reacent update the application is totally useless once it is opened after that it is not at all opening until it is uninstalled and re install this process  is to be repeat  every time to open it for next time Very bad update before it was good i was able to check and handle things easily,2017-12-13 19:10:50,3.7.5,8.3,10.7,81.0,-37.9,Negative
Lately It is not launching after installing  It is works numberst time And never launching again  Very sad,2017-12-13 15:46:31,3.7.5,0.0,16.6,83.39999999999999,-52.559999999999995,Negative
Its got crashed frequently and require to reinstall it,2017-12-13 12:16:37,3.4.0,0.0,0.0,100.0,0.0,Neutral
Guys do you test you are apps before releasing it to the public    Do you know whst does alpha beta testing mean Do you know how to do unit testing,2017-12-13 12:04:55,3.7.5,0.0,0.0,100.0,0.0,Neutral
It is good and very easy to use,2017-12-13 11:27:13,3.7.5,50.4,0.0,49.6,72.64,Positive
,2017-12-13 11:16:51,3.7.5,0.0,0.0,0.0,0.0,Neutral
,2017-12-13 11:08:11,3.7.3,0.0,0.0,0.0,0.0,Neutral
Today I opened mystc it crashed saying Unfortunately mystc has stopped Earlier it was working well,2017-12-13 08:50:23,3.7.5,11.4,23.400000000000002,65.2,-29.599999999999998,Negative
Same here the app crashes after one time use i have to uninstall it then install,2017-12-13 08:11:35,3.7.5,0.0,0.0,100.0,0.0,Neutral
If you install this app then you can use it one time only If you want to use it again then uninstall it and install again That is all,2017-12-13 06:18:23,3.6.0,4.3999999999999995,0.0,95.6,7.720000000000001,Positive
It is not working anymore just blank page showing,2017-12-13 06:10:53,3.7.5,0.0,0.0,100.0,0.0,Neutral
The application is great but after last update it is always crash and stop working please clear this issue,2017-12-13 05:57:39,3.7.5,30.4,21.7,47.9,37.16,Positive
very very bad not working my Samsung galaxy snumber,2017-12-13 01:07:45,3.7.5,0.0,33.7,66.3,-62.13999999999999,Negative
Every time I want to open app it struck and every time I uninstall it and install it again to open app Before it was too good but I think this version having problems Please solve it,2017-12-13 00:52:47,3.7.5,20.0,12.2,67.80000000000001,29.599999999999998,Positive
Crashes all the time when open Everytime need to clear data and cache and to login like a firsttime using an application,2017-12-12 23:32:33,3.7.5,21.2,0.0,78.8,62.49,Positive
After last update can not open continous crashing,2017-12-12 23:29:45,3.7.5,0.0,0.0,100.0,0.0,Neutral
It kepps crashing and hanging on samsung snumber,2017-12-12 22:59:40,3.7.5,0.0,0.0,100.0,0.0,Neutral
Bad application bec Without used for internet sim,2017-12-12 22:58:59,3.7.5,0.0,33.300000000000004,66.7,-54.230000000000004,Negative
The application has stoped you should check the update,2017-12-12 22:48:41,3.7.5,0.0,0.0,100.0,0.0,Neutral
Freeze Crash Not helpful at all,2017-12-12 22:43:35,,13.0,54.50000000000001,32.5,-59.03,Negative
Every things available as per requirements,2017-12-12 21:32:48,3.7.2,0.0,0.0,100.0,0.0,Neutral
,2017-12-12 17:35:35,3.7.1,0.0,0.0,0.0,0.0,Neutral
For old version,2017-12-12 12:02:56,3.7.5,0.0,0.0,100.0,0.0,Neutral
,2017-12-12 11:06:22,3.7.5,0.0,0.0,0.0,0.0,Neutral
The app very slow and stop working without any reason many times It not reliable and reflect bad image of big company like STC,2017-12-12 10:35:51,2.11.1,8.5,20.200000000000003,71.3,-53.669999999999995,Negative
always crashingneeds to uninstall and reinstall again to workthen crashes again pls pls fix this,2017-12-12 10:24:54,3.7.3,16.7,0.0,83.3,15.310000000000002,Positive
The apps keeps on crashing,2017-12-12 10:07:59,3.7.5,0.0,0.0,100.0,0.0,Neutral
Loving it,2017-12-12 09:57:36,2.11.1,79.60000000000001,0.0,20.4,59.940000000000005,Positive
Its crashing on every attempt to open application which is really annoying Please fix this valued application crashing issue,2017-12-12 09:50:55,3.7.5,22.400000000000002,12.2,65.4,35.809999999999995,Positive
Does not work in Nexus numberP anymore Reinstalled many times It will not start,2017-12-12 08:53:01,3.7.5,0.0,0.0,100.0,0.0,Neutral
Not to stop always continue,2017-12-12 06:33:02,,32.1,0.0,67.9,22.35,Positive
Not working on android phone after the latest update,2017-12-12 05:24:31,3.7.5,0.0,0.0,100.0,0.0,Neutral
I cannot even open this app on android,2017-12-12 05:17:24,3.7.5,0.0,0.0,100.0,0.0,Neutral
Working stop when I remove the after installing it working but after number or number it will crash again,2017-12-12 04:07:40,3.7.5,13.200000000000001,23.400000000000002,63.5,-50.23,Negative
,2017-12-11 23:42:22,3.7.5,0.0,0.0,0.0,0.0,Neutral
Keeps crashing after update Have to uninstall and reinstall it every time this happens,2017-12-11 23:26:14,3.7.5,0.0,0.0,100.0,0.0,Neutral
App keeps crashing after updates,2017-12-11 22:56:02,3.7.5,0.0,0.0,100.0,0.0,Neutral
After update app is crashing when we try to open it in android App will work fine if we uninstall existing one and reinstall But this solution also works only for one time From second time onwards it will crash Everytime we need to uninstall and reinstall,2017-12-11 21:53:52,3.7.5,9.2,6.800000000000001,84.0,7.3999999999999995,Positive
Since last update not working in my mobile Xiaomi Minumber,2017-12-11 21:28:30,,0.0,0.0,100.0,0.0,Neutral
it was a great app  one of the best until the last update  because it is not working  now,2017-12-11 20:26:07,3.7.5,34.2,0.0,65.8,85.19,Positive
My free piece of advice is to look for other than Stc because their Vision is Customer last  Mobily  Zain are far much better when it comes to Customer  Trust,2017-12-11 20:15:58,3.7.1,30.7,0.0,69.3,88.85,Positive
,2017-12-11 11:09:28,3.7.5,0.0,0.0,0.0,0.0,Neutral
not working sometimes,2017-12-11 09:30:42,3.7.5,0.0,0.0,100.0,0.0,Neutral
Now it does not work at all,2017-12-11 07:42:34,3.7.5,0.0,0.0,100.0,0.0,Neutral
Last update sucks,2017-12-10 16:58:26,3.7.5,0.0,55.60000000000001,44.4,-36.120000000000005,Negative
This app is sick work once when i close it and reopen it Problem occur Cannot be open again,2017-12-10 11:37:02,,0.0,27.3,72.7,-71.84,Negative
Mahmoodkhan,2017-12-10 09:42:32,,0.0,0.0,100.0,0.0,Neutral
After the last update it does not work until you reinstall and for one time only,2017-12-10 08:34:05,3.7.5,0.0,0.0,100.0,0.0,Neutral
Not opening still error,2017-12-10 05:21:05,3.7.3,42.9,0.0,57.099999999999994,30.89,Positive
It is not cheating his customers by deducting Internet mbs like other few companies do,2017-12-10 02:42:17,3.7.5,29.4,0.0,70.6,66.23,Positive
seqi,2017-12-10 02:34:25,3.7.5,0.0,0.0,100.0,0.0,Neutral
More than twenty times I downloaded and installed this MySTCapps to my two phones but always at a time when opening the apps it does not work,2017-12-10 01:56:26,,0.0,0.0,100.0,0.0,Neutral
I well try,2017-12-10 01:16:04,,67.7,0.0,32.300000000000004,27.32,Positive
Thank you stc for continuing a good servicei keep in touch of my family God speed,2017-12-10 01:10:06,3.7.5,38.5,0.0,61.5,75.79,Positive
THANKS STC,2017-12-10 01:05:37,3.7.5,74.4,0.0,25.6,44.04,Positive
,2017-12-09 13:44:30,3.7.3,0.0,0.0,0.0,0.0,Neutral
I think it is good,2017-12-09 13:24:24,,49.2,0.0,50.8,44.04,Positive
Before working good but now not good,2017-12-09 11:44:32,3.7.5,53.7,0.0,46.300000000000004,70.03,Positive
,2017-12-09 07:54:43,3.7.5,0.0,0.0,0.0,0.0,Neutral
STC  Edit numbernumbernumber Keeps crashing with no  reason OREO numbernumbernumber Pixel XL,2017-12-09 04:32:41,3.7.5,0.0,16.7,83.3,-29.599999999999998,Negative
It is always hanging,2017-12-08 22:03:35,3.4.0,0.0,0.0,100.0,0.0,Neutral
But suddenly the app was stopped,2017-12-08 11:16:42,3.7.5,0.0,32.0,68.0,-32.910000000000004,Negative
When ever i open app app is opening but nothing showing all blank,2017-12-08 11:11:20,3.7.5,0.0,0.0,100.0,0.0,Neutral
Its awfull It often replys with an error in the middle or at the end of the refill transaction for no clear reason saying Sorry we cannot serve you right now Please try again later Your bank will recognize your credit card transaction but STC will not see the payment and you will end up stuck in between,2017-12-08 10:40:10,3.7.5,8.3,11.200000000000001,80.5,-21.44,Negative
Useful information,2017-12-08 10:09:36,3.7.5,74.4,0.0,25.6,44.04,Positive
Does not provide bill of receipt At least we should be able to print that a bill was paid,2017-12-08 07:58:40,3.7.5,0.0,0.0,100.0,0.0,Neutral
Cannot open app Crashes down always,2017-12-08 05:32:37,3.7.5,0.0,0.0,100.0,0.0,Neutral
application crashes not working,2017-12-08 01:54:25,3.7.5,0.0,0.0,100.0,0.0,Neutral
West of time and mb Do not download this app,2017-12-08 01:40:49,3.7.5,0.0,0.0,100.0,0.0,Neutral
Not working after the last update,2017-12-07 20:11:21,3.7.5,0.0,0.0,100.0,0.0,Neutral
App not working What reveiw we give,2017-12-07 16:48:46,2.12.0,0.0,0.0,100.0,0.0,Neutral
Update version not working properly,2017-12-07 08:11:45,3.7.3,0.0,0.0,100.0,0.0,Neutral
Zabar Dastt,2017-12-07 07:02:25,3.7.2,0.0,0.0,100.0,0.0,Neutral
Only first login works Stuck on white screen,2017-12-07 06:37:18,3.7.5,0.0,22.2,77.8,-25.0,Negative
Every time update gets program hanging its shame for communication co Test your program for all software prior to issue,2017-12-07 04:36:40,3.7.5,0.0,14.000000000000002,86.0,-47.67,Negative
,2017-12-06 23:52:53,,0.0,0.0,0.0,0.0,Neutral
Useful I hope this app can be accessed without freely without any data,2017-12-06 23:30:56,3.7.5,33.7,14.000000000000002,52.300000000000004,52.580000000000005,Positive
not opening after the last update,2017-12-06 14:23:14,3.7.5,0.0,0.0,100.0,0.0,Neutral
Stc Awesome,2017-12-06 08:55:09,,80.4,0.0,19.6,62.49,Positive
Awesome,2017-12-06 08:09:44,3.7.2,100.0,0.0,0.0,62.49,Positive
I cannot open my stc account,2017-12-06 08:06:31,3.7.0,0.0,0.0,100.0,0.0,Neutral
One of the best app,2017-12-06 07:39:28,,51.2,0.0,48.8,63.690000000000005,Positive
Shadab ali,2017-12-06 07:25:51,,0.0,0.0,100.0,0.0,Neutral
Good appln,2017-12-06 03:26:00,3.7.3,74.4,0.0,25.6,44.04,Positive
Outstanding App,2017-12-05 19:30:32,3.7.3,80.0,0.0,20.0,61.24000000000001,Positive
STC the best network I find in Saudi Arabia,2017-12-05 10:18:55,3.7.5,37.5,0.0,62.5,63.690000000000005,Positive
,2017-12-05 06:22:36,3.7.5,0.0,0.0,0.0,0.0,Neutral
,2017-12-05 05:42:44,3.7.5,0.0,0.0,0.0,0.0,Neutral
Since last update the app is not opening its not working properly please fix this,2017-12-04 21:30:07,3.7.5,0.0,12.3,87.7,-24.11,Negative
The best ever service from STC Thanks,2017-12-04 09:40:22,3.7.5,58.699999999999996,0.0,41.3,79.64,Positive
,2017-12-04 09:22:00,3.7.3,0.0,0.0,0.0,0.0,Neutral
,2017-12-04 08:31:22,3.7.5,0.0,0.0,0.0,0.0,Neutral
Good for now,2017-12-04 02:52:14,3.7.3,59.199999999999996,0.0,40.8,44.04,Positive
Gggg,2017-12-02 15:54:54,3.7.3,0.0,0.0,100.0,0.0,Neutral
your apps is very slow and laggy  same phone does not work at all l,2017-12-01 12:42:55,3.5.1,0.0,0.0,100.0,0.0,Neutral
Is not working always checking date and time how I see my bill if not working useless,2017-12-01 12:06:42,,13.5,0.0,86.5,32.519999999999996,Positive
Filled with bugs,2017-11-30 08:15:50,,0.0,0.0,100.0,0.0,Neutral
I love itso great and useful,2017-11-29 18:35:07,3.7.3,84.8,0.0,15.2,90.42,Positive
It was ok till some days before but now it is not opening at all and giving message that this application is stopped frowning face,2017-11-29 14:56:13,3.7.3,15.1,17.5,67.4,-19.009999999999998,Negative
Irritating,2017-11-29 11:50:34,,0.0,100.0,0.0,-45.879999999999995,Negative
Easy to  connect,2017-11-29 10:10:57,,59.199999999999996,0.0,40.8,44.04,Positive
This latest version makes the app useless when i tried to open the app it shows white screen only solution is to clear the cache and data app itself then login again then few hours when you tried to open it will become white screen again,2017-11-28 23:54:45,3.7.3,9.9,5.6000000000000005,84.5,27.32,Positive
crashing on my galaxy snumber edge,2017-11-28 14:15:19,3.7.3,0.0,0.0,100.0,0.0,Neutral
Make life easier,2017-11-28 09:07:31,3.6.0,58.3,0.0,41.699999999999996,42.15,Positive
Application after last update lagging Please fix,2017-11-28 08:41:25,3.7.3,24.5,22.3,53.2,5.16,Positive
I  I like  this STC,2017-11-28 06:00:38,3.7.3,55.60000000000001,0.0,44.4,36.120000000000005,Positive
,2017-11-28 04:13:58,3.7.3,0.0,0.0,0.0,0.0,Neutral
Lnumberve it,2017-11-28 01:50:42,2.12.0,0.0,0.0,100.0,0.0,Neutral
Best service mobile phone,2017-11-28 01:14:37,3.7.3,58.3,0.0,41.699999999999996,63.690000000000005,Positive
face with medical maskpersevering face,2017-11-27 07:33:06,,0.0,0.0,100.0,0.0,Neutral
App is constantly lagging It is just showing white blank background I have to uninstall and reinstall over and over Please fix,2017-11-27 04:29:12,3.7.3,9.8,9.0,81.2,5.16,Positive
,2017-11-27 03:31:39,3.7.2,0.0,0.0,0.0,0.0,Neutral
No speed this wifi board bandsome time speed some time no network,2017-11-27 02:49:18,,0.0,30.599999999999998,69.39999999999999,-52.669999999999995,Negative
The worstet,2017-11-26 07:57:27,,0.0,0.0,100.0,0.0,Neutral
,2017-11-26 00:52:31,3.7.3,0.0,0.0,0.0,0.0,Neutral
Automatically closing always,2017-11-25 05:41:15,,0.0,0.0,100.0,0.0,Neutral
My STC are good service for me,2017-11-24 23:30:12,2.12.0,32.6,0.0,67.4,44.04,Positive
,2017-11-24 06:54:57,3.7.3,0.0,0.0,0.0,0.0,Neutral
Crashing since last updated and reinstalled many times unamused faceunamused faceunamused faceunamused faceunamused face,2017-11-24 05:16:02,3.7.3,0.0,0.0,100.0,0.0,Neutral
Superb App,2017-11-24 04:28:57,3.7.3,80.4,0.0,19.6,62.49,Positive
Hopeit will make things easy,2017-11-24 00:22:03,,42.0,0.0,57.99999999999999,44.04,Positive
It is not workkng now on my mobile plz check     Otherwise it is very useful,2017-11-23 08:00:29,3.7.3,25.7,0.0,74.3,54.13,Positive
It is useless,2017-11-23 06:53:46,,0.0,58.3,41.699999999999996,-42.15,Negative
very  good,2017-11-23 03:29:50,3.7.2,76.2,0.0,23.799999999999997,49.27,Positive
,2017-11-22 14:14:53,3.7.3,0.0,0.0,0.0,0.0,Neutral
Easy and useful,2017-11-22 12:57:16,3.7.2,85.3,0.0,14.7,70.03,Positive
number            number,2017-11-22 02:35:42,3.7.3,100.0,0.0,0.0,15.310000000000002,Positive
Stc  is very big communicating company here in jeddah It is nice to serve all people here in KSA,2017-11-21 13:42:14,,13.5,0.0,86.5,42.15,Positive
Only works two times then hangs then I have to reinstall it again Very bad,2017-11-21 11:26:50,,0.0,22.6,77.4,-58.489999999999995,Negative
,2017-11-20 10:02:55,3.7.3,0.0,0.0,0.0,0.0,Neutral
Login window not appear after close app,2017-11-19 18:55:42,3.7.3,0.0,0.0,100.0,0.0,Neutral
i need english laugauge,2017-11-18 13:14:57,,0.0,0.0,100.0,0.0,Neutral
Not working after recent update,2017-11-18 12:42:37,3.7.3,0.0,0.0,100.0,0.0,Neutral
Tnx a lot for this app can easily access,2017-11-18 09:26:37,3.7.2,42.9,0.0,57.099999999999994,54.230000000000004,Positive
Good Thanks,2017-11-18 06:21:09,3.7.2,100.0,0.0,0.0,70.03,Positive
Try my best,2017-11-17 12:58:43,,67.7,0.0,32.300000000000004,63.690000000000005,Positive
VVVVVVVVVV GOOOOOOOD,2017-11-16 19:24:02,2.12.0,0.0,0.0,100.0,0.0,Neutral
Very nice app But not working from tow days ago Please fix it We cannot open it by Android nougat,2017-11-16 03:53:54,3.7.2,21.7,0.0,78.3,61.19,Positive
Thank you thank you so much STC because  even if i am not that often to use load you still giving me a free loadfree offer thank you so much no regret that i chose STC as my mobile network,2017-11-15 19:15:30,3.7.2,27.1,11.4,61.5,76.89,Positive
Very easy access to all services,2017-11-15 12:27:37,,39.0,0.0,61.0,49.27,Positive
,2017-11-14 17:25:03,3.7.2,0.0,0.0,0.0,0.0,Neutral
Not working oppo mobile this app please fix if,2017-11-13 08:59:02,3.7.2,22.3,0.0,77.7,31.819999999999997,Positive
Excellent app It has every thing you need,2017-11-11 23:24:06,3.7.2,34.599999999999994,0.0,65.4,57.19,Positive
I like app,2017-11-11 09:59:02,2.12.0,71.39999999999999,0.0,28.599999999999998,36.120000000000005,Positive
Try to make signal more strong,2017-11-11 08:22:01,,41.8,0.0,58.199999999999996,55.63,Positive
Vvvvv good,2017-11-11 07:56:49,3.7.2,74.4,0.0,25.6,44.04,Positive
No unlimited offer,2017-11-07 23:12:51,3.7.2,0.0,52.400000000000006,47.599999999999994,-29.599999999999998,Negative
It is verry good,2017-11-07 20:36:06,,49.2,0.0,50.8,44.04,Positive
Old version,2017-11-07 14:37:53,2.12.0,0.0,0.0,100.0,0.0,Neutral
Lov you stc,2017-11-07 10:21:39,,0.0,0.0,100.0,0.0,Neutral
This is neassary to with me Thinks for healp,2017-11-07 10:20:15,3.7.2,0.0,0.0,100.0,0.0,Neutral
very affordable,2017-11-07 09:56:36,3.7.2,0.0,0.0,100.0,0.0,Neutral
number                     number          PIN   PUK,2017-11-07 07:43:11,1.3.1,56.49999999999999,0.0,43.5,15.310000000000002,Positive
This really a nice app Call history was completely shown few months before like dialled calls missed calls and received call at one click But now this is not available right now except dialled calls Please again add that feature in the app to make it more effective and efficient in providing the details of call log and call history Thanking you,2017-11-06 21:13:50,3.7.2,21.4,2.1999999999999997,76.4,93.04,Positive
Cannot you fix my number pls,2017-11-06 00:53:42,2.12.0,39.4,0.0,60.6,15.310000000000002,Positive
Smart,2017-11-04 04:09:00,,100.0,0.0,0.0,40.19,Positive
Account created When logged in app just crashes tried in OTP free offer does not work fix it,2017-11-03 13:01:48,2.12.0,24.9,0.0,75.1,64.86,Positive
we are requesting since number days to install wifi for us but they says there is technical issue please its a request to check why they are not installing wifi for us,2017-11-02 15:55:18,3.7.2,12.4,0.0,87.6,47.67,Positive
I LOVE MY INDIA KOLKATA,2017-11-01 06:49:24,,58.3,0.0,41.699999999999996,63.690000000000005,Positive
Super apps,2017-10-31 20:52:38,3.7.2,79.60000000000001,0.0,20.4,59.940000000000005,Positive
,2017-10-31 15:36:28,3.7.2,0.0,0.0,0.0,0.0,Neutral
hd,2017-10-30 14:24:11,3.7.0,0.0,0.0,100.0,0.0,Neutral
Bast,2017-10-30 12:10:32,3.7.2,0.0,0.0,100.0,0.0,Neutral
Time waisting only,2017-10-30 10:07:19,,0.0,0.0,100.0,0.0,Neutral
ALWAYS LAGGING AND NOT WORKING Most of the time i try to log in from my device it shows error  NO RESPONSE    YOU cannot really rely on this app,2017-10-28 14:12:13,3.7.2,0.0,25.3,74.7,-81.58999999999999,Negative
Love this,2017-10-27 00:15:21,,80.80000000000001,0.0,19.2,63.690000000000005,Positive
thank you so much,2017-10-26 23:05:42,3.7.2,45.5,0.0,54.50000000000001,36.120000000000005,Positive
help full and easy to use,2017-10-26 14:55:05,,58.3,0.0,41.699999999999996,68.08,Positive
I ilike this apps,2017-10-26 12:39:59,,0.0,0.0,100.0,0.0,Neutral
thank you stc,2017-10-26 11:55:03,3.7.2,55.60000000000001,0.0,44.4,36.120000000000005,Positive
great app,2017-10-26 05:46:25,3.7.2,80.4,0.0,19.6,62.49,Positive
App is good but widgets r not working,2017-10-25 11:55:17,3.7.2,24.5,0.0,75.5,23.82,Positive
why so updating forever,2017-10-25 03:34:46,3.7.2,0.0,0.0,100.0,0.0,Neutral
,2017-10-24 03:22:13,,0.0,0.0,0.0,0.0,Neutral
I love the new app  much better than before,2017-10-23 20:12:51,3.7.2,54.2,0.0,45.800000000000004,79.64,Positive
Does not work after updating,2017-10-23 14:14:54,3.7.2,0.0,0.0,100.0,0.0,Neutral
Ease use  surf all our connection at  a place if its on same name,2017-10-21 23:19:14,3.5.1,17.2,0.0,82.8,36.120000000000005,Positive
Why not downloding any apps,2017-10-21 16:05:14,,0.0,0.0,100.0,0.0,Neutral
Wonderfull,2017-10-20 13:10:41,2.12.0,0.0,0.0,100.0,0.0,Neutral
Free data internet,2017-10-17 23:07:26,,62.3,0.0,37.7,51.06,Positive
i really like my stc pls include also the messages to review thank you,2017-10-16 00:39:34,3.7.2,39.7,0.0,60.3,68.01,Positive
Nice app Thanks,2017-10-15 11:21:35,,85.1,0.0,14.899999999999999,69.08,Positive
Worst ever application with Always new updates Why does STC keep releasing new versions when it has problem always and it crashes every time,2017-10-15 08:40:39,3.6.0,0.0,23.599999999999998,76.4,-77.83,Negative
Supper thumbs up,2017-10-14 18:00:11,3.7.2,0.0,0.0,100.0,0.0,Neutral
After Updation it failed to open the app,2017-10-14 12:07:55,,0.0,32.0,68.0,-51.06,Negative
Stc is best of all cellular networks,2017-10-14 08:30:44,,41.199999999999996,0.0,58.8,63.690000000000005,Positive
It facilitates everything,2017-10-14 05:39:55,3.7.1,0.0,0.0,100.0,0.0,Neutral
,2017-10-13 20:57:00,3.7.1,0.0,0.0,0.0,0.0,Neutral
STC I like,2017-10-13 19:32:29,3.7.1,71.39999999999999,0.0,28.599999999999998,36.120000000000005,Positive
Give more for free,2017-10-13 11:05:26,,54.400000000000006,0.0,45.6,55.42,Positive
Thanks my STC,2017-10-13 09:50:09,,59.199999999999996,0.0,40.8,44.04,Positive
Thanks so much  for this app my stc  is so easy acces all here and useful,2017-10-13 04:31:45,3.7.2,42.3,0.0,57.699999999999996,86.05000000000001,Positive
,2017-10-12 09:11:46,3.7.2,0.0,0.0,0.0,0.0,Neutral
why always i try to sendto make internet but always faild,2017-10-10 05:45:11,,0.0,0.0,100.0,0.0,Neutral
niy app,2017-10-08 03:00:12,,0.0,0.0,100.0,0.0,Neutral
this is very usefull,2017-10-03 17:15:09,,0.0,0.0,100.0,0.0,Neutral
Having problems login in Its says i should wait for an sms code but i am not receiving it Note number Fix please,2017-10-03 04:46:23,3.7.2,18.099999999999998,7.6,74.2,37.16,Positive
Its very useful app,2017-10-02 14:48:16,3.7.1,51.6,0.0,48.4,49.27,Positive
very nice and useful apps,2017-10-02 08:43:08,,67.60000000000001,0.0,32.4,73.97,Positive
Good job stcthanks,2017-10-02 05:59:37,3.7.2,59.199999999999996,0.0,40.8,44.04,Positive
Can anyone tell me how to find out call Log which is deleted,2017-10-02 02:19:43,3.7.2,0.0,0.0,100.0,0.0,Neutral
Still needs fine toning but generally it is not bad,2017-09-30 05:59:18,3.7.1,39.300000000000004,0.0,60.699999999999996,63.4,Positive
,2017-09-28 12:22:23,3.7.1,0.0,0.0,0.0,0.0,Neutral
I liked stc,2017-09-28 11:02:32,,73.7,0.0,26.3,42.15,Positive
Before very good signal but now too much lagg It makes me sick Id rather switch next month to ZAIN or Mobily,2017-09-27 12:32:49,3.7.1,7.9,16.8,75.3,-51.93,Negative
Always authentication errorits not working,2017-09-25 22:05:13,,0.0,0.0,100.0,0.0,Neutral
Thank you nice application,2017-09-25 02:59:56,,72.6,0.0,27.400000000000002,64.86,Positive
Its awesome Good jobSTC GUYS,2017-09-22 11:33:57,3.7.1,70.0,0.0,30.0,79.06,Positive
Great deal,2017-09-22 10:46:50,,80.4,0.0,19.6,62.49,Positive
Stc is just waste now,2017-09-22 01:02:58,,0.0,41.199999999999996,58.8,-42.15,Negative
Good app very useful,2017-09-20 12:39:47,,75.3,0.0,24.7,72.64,Positive
Pathetic Too slow,2017-09-20 10:48:29,3.7.1,0.0,64.9,35.099999999999994,-57.19,Negative
Nice ad simple,2017-09-20 10:05:28,3.7.1,58.3,0.0,41.699999999999996,42.15,Positive
Got a new phoneMoto Gnumber Plusdownload the appbut cannot open the app Very annoying,2017-09-20 07:42:14,3.7.1,0.0,20.0,80.0,-45.76,Negative
Why special offer for numbergb in numbersr are gone in new sim,2017-09-20 02:42:03,3.7.1,19.7,0.0,80.30000000000001,40.19,Positive
,2017-09-20 00:31:19,3.7.1,0.0,0.0,0.0,0.0,Neutral
Realy nice  aplication,2017-09-19 23:33:06,3.7.1,58.3,0.0,41.699999999999996,42.15,Positive
Excellent and very useful app,2017-09-19 22:45:39,3.7.1,69.69999999999999,0.0,30.3,78.41,Positive
Very poor application in fact pathetic it does not work properly with my Android   I cannot send messages to my contacts unless I copy and paste the receipt number,2017-09-19 22:42:55,1.4,4.0,21.9,74.1,-77.78,Negative
Many thanks for great app,2017-09-19 22:38:52,3.7.1,70.0,0.0,30.0,79.06,Positive
An app that does really serve it is purpose Perfect,2017-09-19 20:52:38,3.7.1,29.099999999999998,0.0,70.89999999999999,57.19,Positive
nice network,2017-09-19 20:23:11,3.7.1,73.7,0.0,26.3,42.15,Positive
,2017-09-19 17:30:35,3.7.1,0.0,0.0,0.0,0.0,Neutral
Godd app,2017-09-19 16:42:59,3.7.1,0.0,0.0,100.0,0.0,Neutral
